id,title,year,keyword
3284799,13th Sign,2011,"the-13th-zodiac,zodiac-sign"
3285109,15 Till Midnight,2010,"accountant,agent,asian,back-from-the-dead,betrayal,brunette,clone,conspiracy,doppelganger,double-agent,dual-identity,female-nudity,fistfight,gore,greek-mythology,gun,hand-to-hand-combat,home-invasion,italian,kiss,kissing-while-having-sex,long-black-hair,love,male-nudity,many-worlds,martial-arts,memory,murder,new-york-city,nihilism,number-in-title,paradox,parallel-worlds,partial-male-nudity,pistol,pregnancy,prophet,quantum-mechanics,self-duplication,sex,soothsayer,spaniard,spanish,string-theory,subway,time-in-title,twin,violence"
3285111,15 to Life: Kenneth's Story,2013,"2010s,african-american,bible-quote,christian-man,convicted-felon,court-hearing,court-ruling,courtroom,documentary-subject's-name-in-title,f-rated,five-word-title,human-rights,judge,juvenile-justice,life-sentence,name-in-title,number-in-title,prisoner,public-defender,racism,reference-to-first-corinthians,sentencing"
3285240,16 Days: A Media Diet,2009,"docudrama,independent-film,student-film"
3285264,16 to Life,2009,"affection,asian-stereotype,birthday,birthday-cake,candle,china,chinese-history,chinese-stereotype,class-differences,coming-of-age,crush,dream-boyfriend,dysfunctional-family,f-rated,family-relationships,farce,father-daughter-relationship,first-crush,first-date,first-kiss,first-love,gay,geek,grandmother,high-school,ice-cream-stand,iowa,loss-of-virginity,love,masturbation,midwest,mini-dress,narrator,number-in-title,pot,revolution,rural-setting,russian-friend,school-life,self-discovery,sex-comedy,sexual-angst,summer-job,summer-love,teen-angst,teen-romance,teenager,underage-sex,unrequited-love,wedding,wisconsin"
3285275,16-Love,2012,"affection,american,attraction,bare-chested-male,beach,beach-party,best-friend,boy-meets-girl,bully-comeuppance,championship,coach,college,comeuppance,coming-of-age,competition,costume,costume-ball,crush,dad,dance,dancing,fairy-tale,fashion,father-daughter-relationship,female-protagonist,final,flirting,friend,heartthrob,high-school,high-school-athlete,high-school-student,hot-dog,hotel,humiliation,laughing,leg,los-angeles-california,love,lying,makeover,male-objectification,mother-daughter-relationship,number-in-title,overachieving-dad,party,playing-tennis,pool,popularity,poster,press-conference,prom,quitting-a-job,referee,rival,romantic-kiss,running,russia,russian-girl,sadness,scholarship,shirt,shopping,sports-team,sprained-ankle,t-shirt,teacher,team,tears,teen-angst,teen-romance,teenage-boy,teenage-daughter,teenage-girl,teenager,tennis,tennis-court,tennis-match,tennis-player,therapy,tomboy,training,underdog,university,unrequited-love,unspoken-love,unwanted-kiss,victory,wedding,wimbledon,wolf-whistle,women's-rights,yoga"
3285356,17 Again,2009,"17-year-old,17-year-old-boy,1980s,20-years-later,2000s,abstinence,adult-as-child,anger,athlete,bare-chested-male,basketball,basketball-coach,basketball-player,best-friend,big-game,body-swap,body-switching,body-transformation,bowling-alley,boyfriend-girlfriend-relationship,bridge,bully,cafeteria,canteen,cheering-crowd,cheerleader,cheerleading-squad,chess,civil-court,coach,coming-of-age,condom,divorce,divorce-court,do-over,erectile-dysfunction,erection,face-slap,falling-from-height,falling-off-a-bridge,father-daughter-relationship,father-son-relationship,fight,fired-from-the-job,first-date,freeze-frame,friend,geek,high-school,high-school-senior,high-school-student,husband-wife-relationship,ice-cream-parlor,incestuous-overtones,janitor,judge,kiss,landscaper,letter,lightsaber,los-angeles-california,magic,male-objectification,marriage-crisis,millionaire,mistaken-for-gay,no-opening-credits,number-in-title,party,person-on-fire,playstation-portable,pregnancy,pretending,principal,reference-to-batman,reference-to-kevin-federline,reference-to-lord-of-the-rings,reference-to-star-wars,reference-to-vanilla-ice,regret,school,school-party,school-principal,separation,sex-education,shower,star-athlete,star-wars-spoof-scene,sword,sword-fight,teen-angst,teen-movie,teenage-boy,teenage-pregnancy,two-word-title,unplanned-pregnancy,unwed-pregnancy,victory-party,water-boy,what-if,wild-party,wish,xbox-360,year-1989"
3285390,17 Miracles,2011,"1850s,19th-century,based-on-true-story,camp,death-of-child,dwarf,emigrant,emigration,hand-cart,hardship,healing,hunger,journey,latter-day-saints,lds-film,miracle,mormon,mormon-missionary,mormon-pioneer,pioneer,prayer,ration,rattlesnake,religion,snow,winter,wolf"
3285802,180å¡ South,2010,"bare-chested-male,cardinal-direction-in-title,hairy-chest,number-in-title"
3285852,186 Dollars to Freedom,2012,"bullying,friendship-between-men,hare-krishna,male-nudity,male-rear-nudity,prison,surfer"
3285904,18q: A Different Kind of Normal,2011,"disability,human-rights,women"
3285939,19 Doors,2011,"abandoned-hotel,alcoholic-priest,bar,blessing-a-house,bum,doll,dream-sequence,ghost,ghost-child,hanged-man,literary-agent,mirror,mother-murders-daughter,ouija-board,possession,psychic,stabbed-with-a-knife,stabbed-with-scissors,typewriter,writer"
3286030,1915 Armenian Genocide,2010,"armenian-history,ottoman-empire,turkey,turkish-history,world-war-one"
3286611,1980s Earth First! The Antidote for Despair,2011,"deep-ecology,earth-first,environmental-activist,environmental-group,environmental-issue,environmental-politics,environmental-protection,environmentalism,environmentalist"
3286638,1982,2013,"number-in-title,semi-autobiographical"
3287619,2 Dead 2 Kill,2013,"neo-noir,number-in-title"
3287621,2 Degrees,2013,f-rated
3287633,2 Dudes and a Dream,2009,number-in-title
3287672,2 Frogs dans l'Ouest,2010,"attempted-rape,based-on-short-film,bikini,black-bra,black-bra-and-panties,black-panties,bra-removing,canadian-stereotype,cardinal-direction-in-title,date-rape,drunken-sex,female-nudity,first-lesbian-experience,fish-out-of-water,french-canadian,french-canadian-stereotype,french-girl,frenchwoman,hitchhiking,hot-spring,lesbian-cunnilingus,lesbian-kiss,lesbian-sex,living-in-van,road-movie,sex-scene,ski-resort,snowboarding"
3287702,2 Guns,2013,"2010s,admiral,admiralty,ak-47,alarm,animal-abuse,answering-machine,apache-helicopter,apartment,arrest,arson,assassin,assassination-attempt,assumed-name,attempted-murder,audi,automatic-gunfire,automatic-weapon,awol,background-check,backup,badge,bag-of-money,bandana,bandanna,bank,bank-robber,bank-robbery,bank-vault,barbecue,bare-breasts,bare-chested,bare-chested-male,barn,base-gate,baseball-bat,based-on-comic,based-on-comic-book,based-on-graphic-novel,beating,bechdel-test-failed,behind-bars,betrayal,betrayed,black-comedy,blood,blood-splatter,bloodbath,boat-yard,bodyguard,border,border-crossing,border-guard,border-patrol,boss,bound-and-gagged,bowling-ball-bag,boyfriend-girlfriend-relationship,brother,brother-brother-relationship,brutality,buddy-comedy,building-explosion,bull,bullet-hole,bullet-wound,bulletproof-vest,bullpen,buyer,cabana-wear,camaraderie,canister,car-accident,car-chase,car-chase-in-desert,car-crash,car-ramming-car,car-thief,cash,cell-phone,central-intelligence-agency,character's-point-of-view-camera-shot,character-repeating-someone-else's-dialogue,charger,charity,chase,chicken,chicken-coop,chief-petty-officer,cia,cia-agent,cigarette-smoking,clearance,close-up-of-breasts,clown,clown-mask,cocaine,cock-a-gun,commandeer-a-vehicle,commander,conspiracy,convertible,corned-beef-hash,corpse,corpus-christi-texas,corruption,cow,coyote,crime-boss,crossing-the-border,crying-baby,customer,cut,daughter,dea-agent,dead-body,dealer,death,decapitated,deception,desert,desert-one's-friend,deserted-street,diner,disavowal,discharge,disguise,dog,double-cross,doughnut,drug-cartel,drug-dealer,drug-enforcement-agency-officer,drug-enforcement-agent,drug-kingpin,drug-lord,dune-buggy,duo,elevator,emergency,escape,evacuation,exploding-building,exploding-car,explosion,explosive,fbi,federal-agent,federal-office,felony,female-agent,female-frontal-nudity,female-nudity,femme-fatale,finder's-fee,fire,firing-at-close-range,flashback,flesh-wound,foot-chase,forty-four-magnum,fox,frame-up,framed-for-murder,frankenstein-mask,free-market,freelancer,freeze-frame,friendship,fugitive,gangster,garage,gas-explosion,gasoline,gate,glock,goat,goatee,gold-tooth,grabbing-one's-crotch,grease-fire,grenade-launcher,guard,guarded,gun-sight,gunfight,gunfire,gunshot-wound,hand-grenade,hand-to-hand-combat,handcuffs,hanging-upside-down,head-blown-off,heist,held-at-gunpoint,helicopter,helicopter-crash,helmet,hen-house,hidden-money,hit-by-a-car,hit-in-the-crotch,hit-with-a-baseball-bat,home-invasion,honda,honor-code,hook-for-hand,horse,hostage,hotel,hotel-lobby,hung-upside-down,impalement,incentivized,indiscriminate-killing,intel,interracial-relationship,interrogation,investigation,jail-cell,jumping-through-a-window,junkyard-dog,ketamine,key,kidnapping,killer,killing-a-bird,killing-an-animal,kissing-a-baby,kitchen-fire,knife,laser,leave-man-for-dead,lens-flare,life-of-crime,lock-down,locked-in-trunk,locker,loose-ends,love,love-triangle,lovers,macguffin,machete,machine-gun,mano-a-mano,mask,masked-man,masked-robber,medal,mexican-standoff,mexico,military,military-base,military-police,miranda-rights,mirror,misanthrope,mistress,money,money-falling-through-the-air,money-hidden-under-mattress,money-under-mattress,motel,murder,musket,naval-air-station,naval-base,naval-intelligence-officer,naval-officer,navy-base,negotiation,neo-noir,nipple,nipples,no-opening-credits,nonlinear-timeline,number-2-in-title,number-in-title,oak-leaf,officer,officers'-mess,on-the-run,organization,organized-crime,outnumbered,panama-hat,partner,partnership,passport,patch-up,penitentiary,petty-officer,pickup-truck,pistol,police,police-station,potato-salad,premiere,prius,product,puke,pumpernickle-bread,punched-in-the-face,pyrotechnics,quail-hunting,quesadilla,race-against-time,ranch,ranch-gate-bell,reading-someone-his-rights,rear-window-shot-out,reference-to-albert-einstein,reference-to-frankenstein,reference-to-les-miserables,reference-to-tori-amos,regret,release,remote-detonator,revenge,reverse-hanging,revolver,rifle,robbing-a-bank,rocket-launcher,roof,run-in,running-bull,russian-roulette,safe,safe-deposit-box,savings-and-loan,scene-before-opening-credits,scenery,security-camera,security-guard,severed-head,shoot-one's-friend,shooting,shooting-a-bird,shootout,shot-at-close-range,shot-in-the-arm,shot-in-the-back,shot-in-the-chest,shot-in-the-forehead,shot-in-the-head,shot-in-the-knee,shot-in-the-leg,shot-in-the-shoulder,shot-out-window,shot-through-a-window,shot-to-death,shotgun,silencer,siren-the-alarm,slaughterhouse,slow-motion-scene,slush-fund,small-town,smashed-window,smoke-alarm,sniper,sniper-rifle,snorting-bull,soldier,southern-accent,spanish,speaker,speaking-spanish,stabbed-in-the-hand,stable,staging-area,stake-out,stampede,starting-a-fire,stash,station-wagon,stealing-a-car,stealing-money,subjective-camera,subtitled-scene,suburban,suburban-neighborhood,sunglasses,surveillance,swat-team,swimming,target-practice,tattoo,tax-evasion,teller,temple,threaten-to-shoot,tied-to-a-chair,tires-screeching,toaster,torture,traitor,two-word-title,u.s.-mexico-border,u.s.-navy,uh-1-huey-helicopter,undercover,undercover-agent,undercover-operation,united-states-government,urination,uzi,veterinarian,video,violence,waitress,walking-across-desert,water-bottle,wink,winking,wisecrack-humor,woman-in-bra-and-panties,yogurt,zippo-lighter"
3287754,2 Jacks,2012,"based-on-short-story,leo-tolstoy"
3287988,2 to Tangle,2013,"accepting-jesus-christ,accident,actor-playing-dual-role,adoption,adoptive-family,adoptive-mother,adoptive-mother-adopted-son-relationship,adoptive-parent,adoptive-parents,almost-hit-by-a-truck,angry,argument,back-pain,bad-dream,bible,biological-mother,boyfriend-girlfriend-conflict,boyfriend-girlfriend-relationship,boyfriend-killed,brother,brother-brother-relationship,burial,buried-treasure,business-dinner,car-trouble,carnival,carnival-game,carnival-ride,cat,cell-phone,cemetery,change,change-of-image,changing-a-flat-tire,changing-a-tire,changing-clothes,changing-clothes-behind-a-screen,changing-clothes-behind-screen,changing-tire,chatting-online,church,church-service,commitment,contract,cotton-candy,crying,dead-battery,death,demon,driving,embrace,engagement-ring,faith,fake-identity,fate,father,fear,flirting,friend,funeral,god,going-into-labor,good-samaritan,grocery-store,guitar-playing,happy,helping,helping-others,hug,internet-dating,invention,inventor,jump-start,jumper-cable,jumper-cables,kayak,kayaking,kiss,late-for-work,loan-payment,look-alike,louisville-kentucky,man-carrying-a-woman-on-his-back,man-changing-clothes,man-changing-clothes-in-public,man-tossles-another-man's-hair,marriage-proposal,mentally-challenged,mentally-challenged-male,mentally-challenged-person,mistaken-identity,mother,mother-daughter-relationship,mother-son-relationship,mother-son-reunion,mudding,near-death-experience,office,online-chat,online-dating,outhouse,panic,pastor,paying-it-forward,playing-guitar,prayer,pregnancy,pregnant-wife,quitting-a-job,recurring-dream,red-rose,religious,restaurant,rose,running-late,search-for-birth-mother,selling-invention,sermon,singing,snow,spirit,stalker,store-clerk,telephone-call,tennis,tent,throwing-water-into-someone's-face,throwing-water-on-someone,throwing-water-onto-one's-face,throwing-water-onto-someone,train,truck,truck-accident,truck-crash,twin,twin-brother,wigs"
3288236,20 Mississippi,2009,"afterlife,camcorder,children,count,death,fictional-war,mississippi,reenactment,war-game"
3288285,20 Something New York,2012,"city-name-as-title,competition,dance-competition,number-in-title,place-name-in-title"
3288298,20 Wheels to Memphis,2009,"memphis-tennessee,motorcycle,roadtrip"
3288299,20 Year Old Virgins,2011,"20-year-old,age-in-title,blow-up-doll,break-up,brother-brother-relationship,cheating,coming-of-age,dildo,fake-injury,fake-penis,female-full-frontal-nudity,female-nudity,flashback,gardner,girl-in-panties,high-five,independent-film,infomercial,loser,loss-of-virginity,male-virgin,masturbation,number-in-title,panties,pistol,pizza,popsicle,purple-panties,racial-stereotype,reconciliation,roommate-issues,satire,sex-addicts-anonymous,sex-comedy,shoplifting,shower,skateboard,skinny-dipping,spoof,stripper,tattoo-on-butt,threesome,tomato,tower-of-hanoi,virgin,voyeurism,webcam-sex"
3288398,200 Cartas,2013,"love-at-first-sight,new-york,number-in-title,puerto-rican,puerto-rico,two-word-title"
3288517,2001 Maniacs: Field of Screams,2010,"absurd-violence,bare-chested-male,blood-splatter,buttocks,female-frontal-nudity,female-rear-nudity,gore,lesbian-kiss,male-rear-nudity,murder,number-in-title,returning-character-with-different-actor,second-part,seduction,sequel,sequel-to-remake,sex-scene,violence,woman-wearing-panties"
3289065,201 Belmont,2009,"f-rated,killer,landlord,murder,tenant"
3289227,2012,2009,"2010s,aircraft-carrier,airforce-one,airplane,airplane-crash,airplane-explosion,airplane-trip,airport,alcoholic-relapse,ambulance,american-flag,american-president,anchor,antonov-an-225,apocalypse,arab,arab-sheik,arabian-prince,arch,ark,army-major,art-museum,ash,assassination,author,avalanche,babe-scientist,bare-midriff,bear,bed-wetting,beer,big-ben-london,billionaire,black-helicopter,black-president,black-u.s.-president,blockbuster,blog,blogger,boat,book-writer,boxing-match,boyfriend-girlfriend-relationship,brat,british-columbia,brother-sister-relationship,buddhist-monk,building-collapse,burning-building,butt-crack,caesar's-palace-las-vegas,california,camping,candle,capsize,car,car-crash,car-explosion,car-rollover,cargo-plane,cataclysm,catastrophe,ch-47-chinook-helicopter,chain-link-fence,chaos,chapel,character-says-i-love-you,chauffeur,cheating-on-boyfriend,chicken,chief-of-staff,china,chinese,chinese-military,christ-the-redeemer-rio-de-janeiro,city,cityscape,collapsing-building,conspiracy-theorist,conspiracy-theory,copper-mine,corgi,cruise-ship,crushed-to-death,crutches,dead-child,dead-zone,death-of-family,deer,demonstration,desk-bell,destroyed-city,destruction-of-city,diaper,disaster,dog,double-bass,driver's-license,dry-lake,dust-cloud,earthquake,economic-summit,eiffel-tower-paris,elephant,elevator,elizabeth-i-character,end-of-the-world,evacuation,ex-husband-ex-wife-relationship,explosion,falling-from-height,falling-off-the-wagon,family-relationships,father-daughter-relationship,father-son-relationship,fence,fire-truck,firefighter,fissure,flashlight,flood,flying-bat,fundraiser,future,g8-summit,geologist,geology,giraffe,golden-gate-bridge,gong,gorilla,grocery-shopping,grocery-store,hatchet,heavy-rain,helicopter,himalayan-mountains,himalayas,house-explosion,humanity-in-peril,hummer,iceberg,iconic-image-of-rio-de-janeiro,india,indian,jack-daniels,japanese-chin-dog,jumbo-jet,juvenile-bedwetting,kitchen,lake,laptop,las-vegas-nevada,lava,limousine,limousine-driver,little-boy,little-girl,london-england,lord's-prayer,los-angeles-california,loss-of-father,loss-of-loved-one,louvre-museum,luxury-car,machine-gun,male-nudity,map,mass-death,mass-destruction,mass-suicide,mecca,milf,military,mistress,mona-lisa,mosquito-bite,mother-son-relationship,motor-home,mount-everest,mountain,mountain-man,mountaintop-monastery,museum,national-park,near-future,neutrino,new-age,newscast,no-opening-credits,number-as-title,number-in-title,obscene-finger-gesture,oval-office,paris-france,pasadena-california,people's-republic-of-china,piano,picket-fence,pilot,pink-dress,plastic-surgeon,pope,prayer,president,prime-minister,product-placement,protest,punched-in-the-face,pyroclastic-flow,pyroplastic-flow,queen-elizabeth-ii,queen-elizabeth-ii-character,queen-of-england,race-against-time,rear-cleavage,reference-to-noah,reference-to-princess-diana,relocation,reversal-of-magnetic-poles,rhinoceros,rice-crispies,rich-snob,rio-de-janeiro-brazil,riot,road-trip,rome-italy,russian,russian-accent,russian-man,san-andreas-fault,saturn-the-planet,scientist,self-sacrifice,sheikh,ship,ship-captain,shipping-container,shock-jock,singing,singing-in-a-car,sistine-chapel,skyscraper,snow,solar-flare,soldier,spoiled-brat,spoiled-son,st.-peter's-basilica,stretch-limousine,struggling-writer,sun,super-volcano,supermarket,survival,tent,text-messaging,tibet,tibetian-spaniel,tidal-wave,times-square-manhattan-new-york-city,title-spoken-by-character,toothpick,train-explosion,treasure-map,trespassing,trophy-wife,truck-explosion,tsunami,tunnel,tuxedo,tv-reporter,twin,twin-brother,twin-engine-airplane,u.s.-army,u.s.-military,u.s.-president,uh-1-huey-helicopter,uh-60-blackhawk-helicopter,vatican,vatican-city,village,volcanic-ash,volcanic-eruption,volcano,walk-in-the-woods,washington-d.c.,washington-monument,water,white-house,wisconsin,woman-with-glasses,writer,year-2009,year-2010,year-2011,year-2012,year-in-title,yellowstone-national-park"
